image_path,xmin,ymin,xmax,ymax,bird_px,box_px,box_measured,img_w,img_h,label,species_resolved,frame,legend_row,class_name,species,category,match_score,candidates,candidate_scores,x_orig,y_orig,shot_x,shot_y,in_bounds,assigned,exported,box_provisional,align_model,align_reproj_err,band,year,colony
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1438.14,1155.16,1469.14,1186.16,23.85,31.0,True,5184,3456,Bird,False,23May13Camera1-Card1-0149,,,,,,,,1453.64,1170.66,366.5,308.0,True,False,False,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1892.14,1163.17,1923.14,1194.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.753,6|7|8|9,0.753|0.395|0.124|-0.097,1907.64,1178.67,480.0,310.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1892.14,1187.17,1923.14,1218.17,23.85,31.0,True,5184,3456,Bird,False,23May13Camera1-Card1-0149,,,,,,7|6|8|9,0.753|0.44|0.033|-0.237,1907.64,1202.67,480.0,316.0,True,False,False,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,38.52,1223.04,69.52,1254.04,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.95,6|7|8|9,0.95|0.756|0.324|-0.168,54.02,1238.54,16.59,324.97,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,764.14,1231.16,795.14,1262.16,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.96,7|6|9,0.96|0.541|-0.18,779.64,1246.66,198.0,327.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,780.14,1233.16,811.14,1264.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.752,6|7|8|9,0.752|0.733|-0.02|-0.31,795.64,1248.66,202.0,327.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1784.14,1227.17,1815.14,1258.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.816,6|7|8|9,0.816|0.727|0.141|-0.14,1799.64,1242.67,453.0,326.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1792.14,1231.17,1823.14,1262.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.733,6|7|8|9,0.733|0.657|0.218|0.036,1807.64,1246.67,455.0,327.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1800.14,1239.17,1831.14,1270.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.642,7|6|8|9,0.74|0.642|0.368|0.057,1815.64,1254.67,457.0,329.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,60.14,1271.15,91.14,1302.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.789,7|6|9,0.792|0.789|-0.196,75.64,1286.65,22.0,337.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,56.14,1275.15,87.14,1306.15,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.833,7|6|9,0.833|0.641|-0.322,71.64,1290.65,21.0,338.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,52.14,1283.15,83.14,1314.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.524,7|6|9,0.741|0.524|-0.306,67.64,1298.65,20.0,340.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,504.14,1271.15,535.14,1302.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.785,6|7|8|9,0.785|0.768|0.166|-0.2,519.64,1286.65,133.0,337.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,512.14,1275.15,543.14,1306.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.63,7|6|9,0.657|0.63|-0.107,527.64,1290.65,135.0,338.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,520.14,1283.15,551.14,1314.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.59,6|7|8|9,0.59|0.501|-0.055|-0.288,535.64,1298.65,137.0,340.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,148.14,1283.15,179.14,1314.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.577,7|6|9,0.788|0.577|-0.349,163.64,1298.65,44.0,340.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,164.14,1283.15,195.14,1314.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.548,7|6|8|9,0.787|0.548|0.285|-0.049,179.64,1298.65,48.0,340.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,548.14,1293.16,579.14,1324.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.526,7|6|9,0.792|0.526|-0.076,563.64,1308.66,144.0,342.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,540.14,1319.16,571.14,1350.16,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.822,7|6|9,0.822|0.447|-0.174,555.64,1334.66,142.0,349.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,564.14,1355.16,595.14,1386.16,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.858,7|6|8|9,0.858|0.669|0.114|-0.308,579.64,1370.66,148.0,358.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,568.14,1363.16,599.14,1394.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.525,7|6|8|9,0.771|0.525|-0.026|-0.337,583.64,1378.66,149.0,360.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2036.14,1291.17,2067.14,1322.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.901,6|7|8|9,0.901|0.46|0.063|-0.151,2051.64,1306.67,516.0,342.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2036.14,1299.17,2067.14,1330.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.904,6|7|8|9,0.904|0.715|0.255|-0.12,2051.64,1314.67,516.0,344.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2020.14,1313.17,2051.14,1344.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.622,7|6|8|9,0.742|0.622|0.008|-0.292,2035.64,1328.67,512.0,347.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,3498.14,1299.18,3529.14,1330.18,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.723,7|6|8|9,0.744|0.723|0.145|-0.306,3513.64,1314.68,881.5,344.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,3510.81,1301.85,3541.81,1332.85,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.987,7|6|8|9,0.987|0.64|0.33|-0.156,3526.31,1317.35,884.67,344.67,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,696.14,1307.16,727.14,1338.16,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.905,7|6|9,0.905|0.49|-0.183,711.64,1322.66,181.0,346.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,704.14,1335.16,735.14,1366.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.523,7|6|9,0.587|0.523|-0.147,719.64,1350.66,183.0,353.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,692.14,1371.16,723.14,1402.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.761,7|6|8|9,0.787|0.761|0.184|-0.217,707.64,1386.66,180.0,362.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,461.47,1340.49,492.47,1371.49,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.776,6|7|8|9,0.776|0.66|0.295|-0.127,476.97,1355.99,122.33,354.33,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,452.14,1351.15,483.14,1382.15,23.85,31.0,True,5184,3456,WHIB chick,True,23May13Camera1-Card1-0149,8.0,WHIB chick,WHIB,chick,0.226,7|6|8|9,0.535|0.306|0.226|-0.099,467.64,1366.65,120.0,357.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,448.14,1363.15,479.14,1394.15,23.85,31.0,True,5184,3456,Bird,False,23May13Camera1-Card1-0149,,,,,,7|6|8|9,0.77|0.431|0.16|-0.292,463.64,1378.65,119.0,360.0,True,False,False,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,436.14,1369.15,467.14,1400.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.499,7|6|8|9,0.684|0.499|-0.016|-0.249,451.64,1384.65,116.0,361.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,130.14,1327.15,161.14,1358.15,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.713,6|7|8|9,0.713|0.605|0.153|-0.1,145.64,1342.65,39.5,351.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,108.14,1355.15,139.14,1386.15,23.85,31.0,True,5184,3456,WHIB brood,True,23May13Camera1-Card1-0149,9.0,WHIB brood,WHIB,brood,0.049,7|9|6,0.427|0.049|0.039,123.64,1370.65,34.0,358.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,104.14,1363.15,135.14,1394.15,23.85,31.0,True,5184,3456,Bird,False,23May13Camera1-Card1-0149,,,,,,7|6|8|9,0.463|0.316|0.067|-0.1,119.64,1378.65,33.0,360.0,True,False,False,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,100.14,1371.15,131.14,1402.15,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.827,7|6|8|9,0.827|0.687|0.17|-0.176,115.64,1386.65,32.0,362.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,84.14,1383.15,115.14,1414.15,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.823,7|6|8|9,0.823|0.542|0.083|-0.216,99.64,1398.65,28.0,365.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1940.14,1347.17,1971.14,1378.17,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.97,7|6|8|9,0.97|0.598|0.333|-0.208,1955.64,1362.67,492.0,356.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1954.14,1347.17,1985.14,1378.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.724,7|6|8|9,0.79|0.724|0.114|-0.368,1969.64,1362.67,495.5,356.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,642.81,1351.99,673.81,1382.99,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.976,6|7|8|9,0.976|0.511|0.134|-0.191,658.31,1367.49,167.67,357.21,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1544.14,1363.16,1575.14,1394.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.712,6|7|8|9,0.712|0.71|0.194|-0.166,1559.64,1378.66,393.0,360.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1556.14,1373.17,1587.14,1404.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.533,7|6|8|9,0.716|0.533|0.246|-0.179,1571.64,1388.67,396.0,362.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2068.14,1383.17,2099.14,1414.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.95,6|7|8|9,0.95|0.766|0.179|-0.279,2083.64,1398.67,524.0,365.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2080.14,1391.17,2111.14,1422.17,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.848,7|6|9,0.848|0.681|-0.198,2095.64,1406.67,527.0,367.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,540.14,1395.16,571.14,1426.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.762,7|6|9,0.781|0.762|-0.369,555.64,1410.66,142.0,368.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,544.14,1403.16,575.14,1434.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.633,7|6|8|9,0.774|0.633|-0.033|-0.368,559.64,1418.66,143.0,370.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1400.14,1403.16,1431.14,1434.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.725,7|6|8|9,0.795|0.725|0.074|-0.306,1415.64,1418.66,357.0,370.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1396.14,1411.16,1427.14,1442.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.524,7|6|8|9,0.801|0.524|-0.007|-0.328,1411.64,1426.66,356.0,372.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1464.14,1403.16,1495.14,1434.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.657,6|7|8|9,0.657|0.637|0.184|-0.088,1479.64,1418.66,373.0,370.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1460.14,1407.16,1491.14,1438.16,23.85,31.0,True,5184,3456,WHIB bird,True,23May13Camera1-Card1-0149,7.0,WHIB bird,WHIB,bird,0.837,7|6|8|9,0.837|0.589|0.195|-0.214,1475.64,1422.66,372.0,371.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1498.14,1411.16,1529.14,1442.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.653,7|6|8|9,0.777|0.653|0.26|-0.158,1513.64,1426.66,381.5,372.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1532.14,1435.16,1563.14,1466.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.558,7|6|8|9,0.749|0.558|-0.004|-0.311,1547.64,1450.66,390.0,378.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1548.14,1435.17,1579.14,1466.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.672,7|6|8|9,0.789|0.672|0.299|-0.022,1563.64,1450.67,394.0,378.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1612.14,1483.17,1643.14,1514.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.899,6|7|8|9,0.899|0.81|0.275|-0.176,1627.64,1498.67,410.0,390.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1624.14,1487.17,1655.14,1518.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.648,6|7|8|9,0.648|0.609|0.183|-0.039,1639.64,1502.67,413.0,391.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1600.14,1493.17,1631.14,1524.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.61,7|6|8|9,0.792|0.61|0.185|-0.146,1615.64,1508.67,407.0,392.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1628.14,1491.17,1659.14,1522.17,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.623,7|6|8|9,0.637|0.623|0.229|-0.014,1643.64,1506.67,414.0,392.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1444.14,1499.16,1475.14,1530.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.862,6|7|8|9,0.862|0.815|0.292|-0.08,1459.64,1514.66,368.0,394.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1436.14,1505.16,1467.14,1536.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.812,6|7|8|9,0.812|0.765|0.015|-0.311,1451.64,1520.66,366.0,395.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1424.14,1515.16,1455.14,1546.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.609,7|6|8|9,0.79|0.609|0.036|-0.335,1439.64,1530.66,363.0,398.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1348.14,1527.16,1379.14,1558.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.825,6|7|8|9,0.825|0.771|0.145|-0.236,1363.64,1542.66,344.0,401.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,1340.14,1539.16,1371.14,1570.16,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.545,7|6|8|9,0.789|0.545|-0.017|-0.311,1355.64,1554.66,342.0,404.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,3052.14,1543.18,3083.14,1574.18,23.85,31.0,True,5184,3456,Bird,False,23May13Camera1-Card1-0149,,,,,,7|6|9,0.788|0.385|-0.108,3067.64,1558.68,770.0,405.0,True,False,False,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,3044.14,1547.18,3075.14,1578.18,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.534,7|6,0.757|0.534,3059.64,1562.68,768.0,406.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,3040.14,1555.18,3071.14,1586.18,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.504,7|6,0.754|0.504,3055.64,1570.68,767.0,408.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2912.14,1555.18,2943.14,1586.18,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.769,6|7|8|9,0.769|0.66|0.144|-0.137,2927.64,1570.68,735.0,408.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2904.14,1559.18,2935.14,1590.18,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.751,7|6|8|9,0.792|0.751|0.048|-0.292,2919.64,1574.68,733.0,409.0,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
high_resolution_photos/2013/Atchafalaya Bay/Skimmer Island/23May13Camera1-Card1-0149.jpg,2892.14,1569.18,2923.14,1600.18,23.85,31.0,True,5184,3456,WHIB site,True,23May13Camera1-Card1-0149,6.0,WHIB site,WHIB,site,0.629,7|6|8|9,0.776|0.629|0.069|-0.286,2907.64,1584.68,730.0,411.5,True,True,True,True,similarity,0.313,dense,2013,Skimmer Island
